,DlyCalDt,Ticker,DlyRet,DlyCap
54451,2021-08-06,AGM,0.018112,97945.0
54452,2021-08-06,AGM,0.018909,905284.17
54691,2021-08-06,BIO,-0.014617,3812368.8
54692,2021-08-06,BIO,-0.013134,18668922.36
54984,2021-08-06,CWEN,0.001042,997518.0
54985,2021-08-06,CWEN,0.00461,2494497.6
55294,2021-08-06,GEF,0.016719,1630762.42
55295,2021-08-06,GEF,0.006897,1349530.56
55354,2021-08-06,GTN,0.045,149873.9
55355,2021-08-06,GTN,-0.000444,1994242.5
55387,2021-08-06,HEI,0.00478,7181016.75
55388,2021-08-06,HEI,0.010444,9811983.14
55452,2021-08-06,HVT,-0.010693,48202.86
55453,2021-08-06,HVT,-0.008152,617835.5
55650,2021-08-06,LEN,-0.013276,28582014.75
55651,2021-08-06,LEN,-0.013083,3206814.04
55775,2021-08-06,MKC,0.002162,20790338.85
55776,2021-08-06,MKC,0.004713,1509293.23
56425,2021-08-06,STZ,0.00975,5062396.0
56426,2021-08-06,STZ,-0.003234,36813318.8
56449,2021-08-06,TAP,0.016563,10393340.7
56450,2021-08-06,TAP,0.004906,319044.0
56722,2021-08-06,WSO,-0.004046,1597389.92
56723,2021-08-06,WSO,-0.005177,9107356.23
56841,2021-08-09,AGM,-0.016789,96300.56
56842,2021-08-09,AGM,-0.001428,903991.83
57081,2021-08-09,BIO,0.009419,3848278.56
57082,2021-08-09,BIO,0.003954,18742742.92
57374,2021-08-09,CWEN,-0.007631,989906.0
57375,2021-08-09,CWEN,-0.008194,2474057.6
57684,2021-08-09,GEF,-0.00407,1624124.67
57685,2021-08-09,GEF,0.002935,1353492.0
57744,2021-08-09,GTN,-0.034689,144674.93
57745,2021-08-09,GTN,-0.021778,1950812.33
57777,2021-08-09,HEI,-0.024843,7002616.5
57778,2021-08-09,HEI,-0.046883,9351970.37
57842,2021-08-09,HVT,0.062252,51203.58
57843,2021-08-09,HVT,0.027671,634931.77
58040,2021-08-09,LEN,-0.002595,28507847.1
58041,2021-08-09,LEN,0.001173,3210576.14
58165,2021-08-09,MKC,0.003236,20857621.5
58166,2021-08-09,MKC,-0.006607,1499321.25
58815,2021-08-09,STZ,0.003107,5062103.4
58816,2021-08-09,STZ,-0.003885,36542434.69
58839,2021-08-09,TAP,0.004888,10444143.18
58840,2021-08-09,TAP,-0.002896,318120.0
59112,2021-08-09,WSO,0.004333,1604311.52
59113,2021-08-09,WSO,0.001626,9122167.08
59231,2021-08-10,AGM,0.005192,96800.59
59232,2021-08-10,AGM,0.008986,912115.11
59471,2021-08-10,BIO,0.01148,3892455.68
59472,2021-08-10,BIO,0.009503,18920853.6
59764,2021-08-10,CWEN,0.010835,1000632.0
59765,2021-08-10,CWEN,0.009584,2497768.0
60074,2021-08-10,GEF,0.012261,1644037.92
60075,2021-08-10,GEF,-0.002114,1350630.96
60134,2021-08-10,GTN,0.023792,148117.01
60135,2021-08-10,GTN,0.013176,1976515.9
60167,2021-08-10,HEI,0.013009,7093714.5
60168,2021-08-10,HEI,0.029062,9623759.22
60232,2021-08-10,HVT,0.011592,51797.13
60233,2021-08-10,HVT,0.034124,656598.33
60430,2021-08-10,LEN,0.018693,29040755.4
60431,2021-08-10,LEN,0.018397,3269641.11
60555,2021-08-10,MKC,0.006452,20992186.8
60556,2021-08-10,MKC,0.010006,1514323.5
61205,2021-08-10,STZ,0.007122,5098157.88
61206,2021-08-10,STZ,0.004006,36688813.06
61229,2021-08-10,TAP,0.037698,10837862.4
61230,2021-08-10,TAP,0.000249,318199.2
61502,2021-08-10,WSO,-0.01075,1587065.2
61503,2021-08-10,WSO,-0.006603,9061936.29
61621,2021-08-11,AGM,0.001012,96898.54
61622,2021-08-11,AGM,0.008501,919869.15
61861,2021-08-11,BIO,-0.014998,3834076.96
61862,2021-08-11,BIO,-0.014546,18645636.68
62154,2021-08-11,CWEN,0.014177,1014818.0
62155,2021-08-11,CWEN,0.010802,2524748.8
62464,2021-08-11,GEF,0.021318,1679085.24
62465,2021-08-11,GEF,0.01662,1373079.12
62524,2021-08-11,GTN,-0.038489,142416.06
62525,2021-08-11,GTN,0.004933,1986265.53
62557,2021-08-11,HEI,0.020563,7239579.75
62558,2021-08-11,HEI,0.033384,9945037.98
62622,2021-08-11,HVT,-0.032595,50108.81
62623,2021-08-11,HVT,-0.013663,647627.02
62821,2021-08-11,LEN,0.029512,29897803.8
62822,2021-08-11,LEN,0.026924,3357674.25
62946,2021-08-11,MKC,0.01472,21301188.6
62947,2021-08-11,MKC,0.025782,1553365.5
63596,2021-08-11,STZ,-0.010294,5045676.16
63597,2021-08-11,STZ,-0.02137,35904763.4
63620,2021-08-11,TAP,0.016602,11017787.85
63621,2021-08-11,TAP,0.008048,320760.0
63894,2021-08-11,WSO,0.019553,1618097.04
63895,2021-08-11,WSO,0.007264,9127762.29
64013,2021-08-12,AGM,-0.00016,96883.07
64014,2021-08-12,AGM,0.003613,923192.31
64253,2021-08-12,BIO,0.018441,3904780.64
64254,2021-08-12,BIO,0.018414,18988976.6
64546,2021-08-12,CWEN,-0.004091,1010666.0
64547,2021-08-12,CWEN,-0.002591,2518208.0
64856,2021-08-12,GEF,-0.001423,1676695.65
64857,2021-08-12,GEF,0.01715,1396627.68
64916,2021-08-12,GTN,-0.019134,139691.08
64917,2021-08-12,GTN,-0.010263,1965879.94
64949,2021-08-12,HEI,-0.010187,7165833.75
64950,2021-08-12,HEI,-0.010932,9836322.44
65014,2021-08-12,HVT,0.009871,50603.44
65015,2021-08-12,HVT,0.009671,653890.01
65213,2021-08-12,LEN,-0.01323,29502243.0
65214,2021-08-12,LEN,-0.012325,3316291.15
65338,2021-08-12,MKC,0.00234,21351027.6
65339,2021-08-12,MKC,0.000698,1554450.0
65988,2021-08-12,STZ,-0.018363,4953020.38
65989,2021-08-12,STZ,-0.006842,35659116.94
66012,2021-08-12,TAP,-0.032277,10662170.49
66013,2021-08-12,TAP,0.008066,323347.2
66286,2021-08-12,WSO,-0.015667,1592746.68
66287,2021-08-12,WSO,-0.004832,9083658.87
66405,2021-08-13,AGM,0.016814,98512.05
66406,2021-08-13,AGM,-0.0031,920330.7
66645,2021-08-13,BIO,0.007923,3935719.84
66646,2021-08-13,BIO,0.015328,19280047.6
66938,2021-08-13,CWEN,0.006847,1017586.0
66939,2021-08-13,CWEN,0.012013,2548459.2
67248,2021-08-13,GEF,-0.002059,1673244.02
67249,2021-08-13,GEF,-0.007721,1385843.76
67308,2021-08-13,GTN,0.015657,141878.24
67309,2021-08-13,GTN,-0.004058,1957902.97
67341,2021-08-13,HEI,-0.008551,7104559.5
67342,2021-08-13,HEI,-0.00899,9747889.65
67406,2021-08-13,HVT,-0.014727,49858.2
67407,2021-08-13,HVT,-0.026404,636624.47
67605,2021-08-13,LEN,0.007169,29713758.15
67606,2021-08-13,LEN,0.007033,3339616.17
67730,2021-08-13,MKC,0.011671,21600222.6
67731,2021-08-13,MKC,0.007907,1566741.0
68380,2021-08-13,STZ,0.006001,4982744.54
68381,2021-08-13,STZ,0.008021,35945143.64
68404,2021-08-13,TAP,0.003375,10698155.58
68405,2021-08-13,TAP,0.00049,323505.6
68678,2021-08-13,WSO,0.000145,1592977.4
68679,2021-08-13,WSO,0.000906,9091887.12
68797,2021-08-16,AGM,-0.007169,97805.82
68798,2021-08-16,AGM,0.000301,920607.63
69037,2021-08-16,BIO,0.006933,3963007.2
69038,2021-08-16,BIO,0.004728,19371208.56
69330,2021-08-16,CWEN,-0.011221,1006168.0
69331,2021-08-16,CWEN,-0.012191,2517390.4
69641,2021-08-16,GEF,-0.000635,1672181.98
69642,2021-08-16,GEF,0.002859,1389805.2
69701,2021-08-16,GTN,-0.010867,140336.47
69702,2021-08-16,GTN,0.0,1957902.97
69734,2021-08-16,HEI,-0.015723,6992856.0
69735,2021-08-16,HEI,-0.019809,9554797.87
69799,2021-08-16,HVT,0.005291,50122.0
69800,2021-08-16,HVT,0.001595,637640.09
69998,2021-08-16,LEN,0.005454,29875828.2
69999,2021-08-16,LEN,0.00214,3346764.16
70123,2021-08-16,MKC,0.008076,21774659.1
70124,2021-08-16,MKC,0.001615,1569271.5
70773,2021-08-16,STZ,0.004194,5003644.34
70774,2021-08-16,STZ,0.001919,36014126.55
70797,2021-08-16,TAP,-0.003166,10664287.26
70798,2021-08-16,TAP,0.024155,331320.0
71071,2021-08-16,WSO,0.009776,1608551.0
71072,2021-08-16,WSO,0.009086,9174498.75
71190,2021-08-17,AGM,0.023876,100141.03
71191,2021-08-17,AGM,-0.012434,909161.19
71430,2021-08-17,BIO,-0.001344,3957681.6
71431,2021-08-17,BIO,-0.001918,19334050.56
71723,2021-08-17,CWEN,0.000344,1006514.0
71724,2021-08-17,CWEN,-0.000974,2514937.6
72034,2021-08-17,GEF,-0.012702,1650941.18
72035,2021-08-17,GEF,-0.022011,1359214.08
72094,2021-08-17,GTN,-0.010731,138830.56
72095,2021-08-17,GTN,-0.011317,1935744.72
72127,2021-08-17,HEI,-0.00853,6933208.5
72128,2021-08-17,HEI,-0.006963,9488270.45
72192,2021-08-17,HVT,-0.026316,48803.0
72193,2021-08-17,HVT,-0.059464,599723.61
72391,2021-08-17,LEN,-0.038525,28724856.15
72392,2021-08-17,LEN,-0.03777,3220357.6
72516,2021-08-17,MKC,0.005264,21889288.8
72517,2021-08-17,MKC,0.005529,1577947.5
73166,2021-08-17,STZ,-0.003086,4988201.71
73167,2021-08-17,STZ,-0.003457,35889620.81
73190,2021-08-17,TAP,-0.014291,10511879.82
73191,2021-08-17,TAP,-0.030757,321129.6
73464,2021-08-17,WSO,-0.014505,1585219.44
73465,2021-08-17,WSO,-0.014888,9037909.8
73583,2021-08-18,AGM,-0.035005,96635.63
73584,2021-08-18,AGM,-0.004772,904822.62
73823,2021-08-18,BIO,-0.016788,3891238.4
73824,2021-08-18,BIO,-0.012467,19093019.0
74116,2021-08-18,CWEN,-0.020969,985408.0
74117,2021-08-18,CWEN,-0.019181,2466699.2
74427,2021-08-18,GEF,-0.000643,1649879.14
74428,2021-08-18,GEF,-0.000162,1358994.0
74487,2021-08-18,GTN,0.022986,142021.66
74488,2021-08-18,GTN,0.007326,1949926.0
74520,2021-08-18,HEI,-0.003598,6908265.0
74521,2021-08-18,HEI,-0.004275,9447704.95
74585,2021-08-18,HVT,-0.041892,46758.55
74586,2021-08-18,HVT,0.001693,600739.23
74784,2021-08-18,LEN,-0.005355,28571026.95
74785,2021-08-18,LEN,-0.004907,3204556.78
74909,2021-08-18,MKC,-0.017077,21515496.3
74910,2021-08-18,MKC,-0.004353,1571079.0
75559,2021-08-18,STZ,0.002165,4998999.94
75560,2021-08-18,STZ,0.005251,36078061.93
75583,2021-08-18,TAP,-0.015707,10346771.76
75584,2021-08-18,TAP,-0.010112,317882.4
75857,2021-08-18,WSO,-0.012699,1565089.12
75858,2021-08-18,WSO,-0.011362,8935221.24
75976,2021-08-19,AGM,-0.003414,96305.71
75977,2021-08-19,AGM,0.002346,906945.75
76216,2021-08-19,BIO,0.010916,3933716.4
76217,2021-08-19,BIO,0.007136,19229265.0
76509,2021-08-19,CWEN,0.015801,1000978.0
76510,2021-08-19,CWEN,0.01823,2511667.2
76820,2021-08-19,GEF,-0.025426,1607928.56
76821,2021-08-19,GEF,-0.011174,1343808.48
76880,2021-08-19,GTN,-0.022974,138758.85
76881,2021-08-19,GTN,-0.032727,1886110.24
76913,2021-08-19,HEI,-7.8e-05,6907722.75
76914,2021-08-19,HEI,-0.000429,9443648.4
76978,2021-08-19,HVT,-0.000282,46745.36
76979,2021-08-19,HVT,0.011553,607679.3
77177,2021-08-19,LEN,-0.002211,28507847.1
77178,2021-08-19,LEN,-0.001644,3199289.84
77302,2021-08-19,MKC,0.013204,21799578.6
77303,2021-08-19,MKC,0.004717,1578489.75
77952,2021-08-19,STZ,0.000209,5000044.93
77953,2021-08-19,STZ,-0.002565,35985523.88
77976,2021-08-19,TAP,-0.01698,10171079.85
77977,2021-08-19,TAP,0.020347,324350.4
78250,2021-08-19,WSO,0.007223,1576394.4
78251,2021-08-19,WSO,0.005783,8986894.65
78369,2021-08-20,AGM,0.003693,96661.41
78370,2021-08-20,AGM,0.000916,907776.54
78609,2021-08-20,BIO,0.005789,3956489.68
78610,2021-08-20,BIO,0.00487,19322903.16
78902,2021-08-20,CWEN,0.017974,1018970.0
78903,2021-08-20,CWEN,0.013672,2546006.4
79213,2021-08-20,GEF,0.018659,1637931.19
79214,2021-08-20,GEF,-0.000164,1343588.4
79273,2021-08-20,GTN,0.053178,146137.81
79274,2021-08-20,GTN,0.025846,1934858.39
79306,2021-08-20,HEI,-0.000863,6901758.0
79307,2021-08-20,HEI,0.001546,9458251.98
79371,2021-08-20,HVT,0.004656,46659.63
79372,2021-08-20,HVT,-0.011978,596168.94
79570,2021-08-20,LEN,0.014839,28930877.4
79571,2021-08-20,LEN,0.016816,3253087.87
79695,2021-08-20,MKC,0.000914,21819514.2
79696,2021-08-20,MKC,0.003489,1583997.2
80345,2021-08-20,STZ,-0.003112,4984486.19
80346,2021-08-20,STZ,-0.000234,35977111.33
80369,2021-08-20,TAP,-0.005411,10116043.83
80370,2021-08-20,TAP,-0.031174,314239.2
80643,2021-08-20,WSO,0.006952,1587353.6
80644,2021-08-20,WSO,0.006629,9046467.18
80762,2021-08-23,AGM,-0.013919,95315.95
80763,2021-08-23,AGM,-0.006508,901868.7
81002,2021-08-23,BIO,0.003122,3968840.0
81003,2021-08-23,BIO,0.003641,19393255.64
81295,2021-08-23,CWEN,0.002716,1021738.0
81296,2021-08-23,CWEN,-0.000642,2544371.2
81606,2021-08-23,GEF,-0.005998,1628107.32
81607,2021-08-23,GEF,0.000983,1344908.88
81666,2021-08-23,GTN,-0.034545,141089.43
81667,2021-08-23,GTN,0.004123,1942835.36
81699,2021-08-23,HEI,0.010607,6974961.75
81700,2021-08-23,HEI,0.002916,9485836.52
81764,2021-08-23,HVT,0.010035,47127.87
81765,2021-08-23,HVT,0.005395,599385.07
81963,2021-08-23,LEN,-0.008261,28691892.75
81964,2021-08-23,LEN,-0.00798,3227129.38
82088,2021-08-23,MKC,-0.009479,21612682.35
82089,2021-08-23,MKC,-0.009069,1569631.19
82738,2021-08-23,STZ,0.013371,5051133.33
82739,2021-08-23,STZ,0.010195,36343898.51
82762,2021-08-23,TAP,0.005022,10166846.31
82763,2021-08-23,TAP,0.022599,321340.8
83036,2021-08-23,WSO,0.00516,1595544.16
83037,2021-08-23,WSO,0.001783,9062594.55
83155,2021-08-24,AGM,0.003461,95645.87
83156,2021-08-24,AGM,0.001638,903345.66
83395,2021-08-24,BIO,0.008696,4003354.96
83396,2021-08-24,BIO,0.007562,19539905.88
83688,2021-08-24,CWEN,0.000339,1022084.0
83689,2021-08-24,CWEN,0.00482,2556635.2
83999,2021-08-24,GEF,-0.007175,1616424.88
84000,2021-08-24,GEF,0.001473,1346889.6
84059,2021-08-24,GTN,0.00155,141308.14
84060,2021-08-24,GTN,0.008668,1959675.63
84092,2021-08-24,HEI,0.011273,7053588.0
84093,2021-08-24,HEI,0.013599,9614834.81
84157,2021-08-24,HVT,0.007417,47477.41
84158,2021-08-24,HVT,0.011861,606494.41
84356,2021-08-24,LEN,0.024797,29403352.8
84357,2021-08-24,LEN,0.025297,3308766.95
84481,2021-08-24,MKC,-0.009801,21400866.6
84482,2021-08-24,MKC,-0.010823,1552642.5
85131,2021-08-24,STZ,0.000437,5053339.42
85132,2021-08-24,STZ,0.003796,36481864.33
85155,2021-08-24,TAP,0.008745,10255750.65
85156,2021-08-24,TAP,-0.001807,320760.0
85429,2021-08-24,WSO,-0.000307,1595053.88
85430,2021-08-24,WSO,0.003341,9092874.51
85548,2021-08-25,AGM,0.003072,95939.71
85549,2021-08-25,AGM,-0.000817,902607.18
85788,2021-08-25,BIO,0.011453,4049205.84
85789,2021-08-25,BIO,0.012348,19781185.16
86081,2021-08-25,CWEN,0.014895,1037308.0
86082,2021-08-25,CWEN,0.012152,2587704.0
86392,2021-08-25,GEF,0.033509,1670588.92
86393,2021-08-25,GEF,0.018464,1371758.64
86452,2021-08-25,GTN,0.023065,144567.36
86453,2021-08-25,GTN,0.001357,1962334.62
86485,2021-08-25,HEI,-0.009763,6984722.25
86486,2021-08-25,HEI,-0.003291,9583193.72
86550,2021-08-25,HVT,0.008751,47892.89
86551,2021-08-25,HVT,0.010606,612926.67
86749,2021-08-25,LEN,0.011117,29730239.85
86750,2021-08-25,LEN,0.007277,3332844.39
86874,2021-08-25,MKC,-0.003726,21321124.2
86875,2021-08-25,MKC,-0.005006,1544870.25
87526,2021-08-25,STZ,-0.007077,5017577.54
87527,2021-08-25,STZ,-0.008532,36170599.98
87550,2021-08-25,TAP,-0.011146,10141445.07
87551,2021-08-25,TAP,0.00214,321446.4
87824,2021-08-25,WSO,0.008986,1609387.36
87825,2021-08-25,WSO,0.006226,9149484.87
87943,2021-08-26,AGM,0.009134,96816.06
87944,2021-08-26,AGM,-0.020454,884145.18
88183,2021-08-26,BIO,-0.000507,4047151.68
88184,2021-08-26,BIO,-0.000989,19761615.28
88476,2021-08-26,CWEN,-0.001668,1035578.0
88477,2021-08-26,CWEN,0.001896,2592609.6
88787,2021-08-26,GEF,-0.017959,1640586.29
88788,2021-08-26,GEF,-0.024226,1338526.56
88847,2021-08-26,GTN,0.017361,147077.21
88848,2021-08-26,GTN,-0.008582,1945494.35
88880,2021-08-26,HEI,-0.016614,6868680.75
88881,2021-08-26,HEI,-0.015831,9431478.75
88945,2021-08-26,HVT,-0.003993,47701.64
88946,2021-08-26,HVT,-0.003866,610556.89
89144,2021-08-26,LEN,-0.01811,29191837.65
89145,2021-08-26,LEN,-0.021221,3262116.91
89269,2021-08-26,MKC,-0.007363,21164131.35
89270,2021-08-26,MKC,-0.005017,1537119.69
89921,2021-08-26,STZ,-0.003841,4998303.28
89922,2021-08-26,STZ,-0.002931,36064601.85
89945,2021-08-26,TAP,-0.015446,9984804.09
89946,2021-08-26,TAP,0.009034,324350.4
90219,2021-08-26,WSO,-0.012472,1589314.72
90220,2021-08-26,WSO,-0.009101,9066214.98
90338,2021-08-27,AGM,-0.015494,95315.95
90339,2021-08-27,AGM,0.034767,914884.41
90578,2021-08-27,BIO,-0.009211,4009872.48
90579,2021-08-27,BIO,-0.006681,19629580.52
90871,2021-08-27,CWEN,0.014033,1050110.0
90872,2021-08-27,CWEN,0.008515,2614684.8
91182,2021-08-27,GEF,0.013918,1663420.15
91183,2021-08-27,GEF,0.030253,1379021.28
91242,2021-08-27,GTN,-0.016577,144639.07
91243,2021-08-27,GTN,0.043736,2030582.03
91275,2021-08-27,HEI,0.00971,6935377.5
91276,2021-08-27,HEI,0.004473,9473666.87
91341,2021-08-27,HVT,0.022812,48789.81
91342,2021-08-27,HVT,0.023565,624944.84
91540,2021-08-27,LEN,0.015903,29656072.2
91541,2021-08-27,LEN,0.020182,3327953.66
91665,2021-08-27,MKC,0.003415,21236397.9
91666,2021-08-27,MKC,-0.004835,1529687.25
92317,2021-08-27,STZ,-0.007712,4959754.76
92318,2021-08-27,STZ,-0.009004,35739877.42
92341,2021-08-27,TAP,0.014416,10056774.27
92342,2021-08-27,TAP,-0.008139,319915.2
92615,2021-08-27,WSO,0.020487,1621875.08
92616,2021-08-27,WSO,0.009584,9153105.3
92734,2021-08-30,AGM,0.045971,99697.7
92735,2021-08-30,AGM,-0.014529,901591.77
92974,2021-08-30,BIO,0.029712,4129013.76
92975,2021-08-30,BIO,0.026665,20153012.88
93268,2021-08-30,CWEN,-0.005601,1044228.0
93269,2021-08-30,CWEN,-0.00469,2602420.8
93579,2021-08-30,GEF,-0.001437,1661030.56
93580,2021-08-30,GEF,-0.016438,1356353.04
93639,2021-08-30,GTN,0.085771,157044.9
93640,2021-08-30,GTN,-0.009166,2011969.1
93672,2021-08-30,HEI,-0.016732,6819336.0
93673,2021-08-30,HEI,-0.015843,9323574.52
93738,2021-08-30,HVT,-0.01987,47820.35
93739,2021-08-30,HVT,-0.02519,609202.73
93937,2021-08-30,LEN,-0.000926,29628602.7
93938,2021-08-30,LEN,-0.000904,3324943.98
94062,2021-08-30,MKC,0.002699,21293712.75
94063,2021-08-30,MKC,0.011698,1547581.5
94714,2021-08-30,STZ,-0.001311,4953252.6
94715,2021-08-30,STZ,-0.002966,35633879.29
94738,2021-08-30,TAP,-0.016207,9893782.98
94739,2021-08-30,TAP,0.106701,354050.4
95012,2021-08-30,WSO,0.002009,1625134.0
95013,2021-08-30,WSO,0.01219,9264680.37
95131,2021-08-31,AGM,-0.019338,97769.73
95132,2021-08-31,AGM,0.002355,903714.9
95371,2021-08-31,BIO,-0.011534,4078973.61
95372,2021-08-31,BIO,-0.010719,19882273.28
95665,2021-08-31,CWEN,-0.003496,1029004.0
95666,2021-08-31,CWEN,-0.003314,2563150.45
95976,2021-08-31,GEF,0.012148,1681209.32
95977,2021-08-31,GEF,-0.002109,1353492.0
96036,2021-08-31,GTN,-0.06758,146431.82
96037,2021-08-31,GTN,0.001762,2016196.62
96069,2021-08-31,HEI,0.008429,6877194.96
96070,2021-08-31,HEI,-0.005917,9268405.44
96135,2021-08-31,HVT,-0.014481,46091.7
96136,2021-08-31,HVT,-0.010003,606493.86
96334,2021-08-31,LEN,-0.005099,29477520.45
96335,2021-08-31,LEN,-0.009731,3292589.92
96459,2021-08-31,MKC,0.00983,21503036.55
96460,2021-08-31,MKC,0.008,1559962.88
97111,2021-08-31,STZ,-0.004501,4930959.48
97112,2021-08-31,STZ,-0.003069,35524516.14
97135,2021-08-31,TAP,0.016902,10061007.81
97136,2021-08-31,TAP,-0.085751,323690.4
97409,2021-08-31,WSO,-0.01063,1606743.82
97410,2021-08-31,WSO,-0.010906,9179785.82
97528,2021-09-01,AGM,-0.02225,95594.32
97529,2021-09-01,AGM,-0.002043,901868.7
97768,2021-09-01,BIO,0.010619,4122288.22
97769,2021-09-01,BIO,0.012587,20132524.8
98062,2021-09-01,CWEN,0.012441,1041806.0
98063,2021-09-01,CWEN,0.010513,2590096.6
98373,2021-09-01,GEF,0.006001,1691298.7
98374,2021-09-01,GEF,0.017561,1377260.64
98433,2021-09-01,GTN,0.03477,151523.23
98434,2021-09-01,GTN,0.007476,2031269.33
98466,2021-09-01,HEI,-0.001104,6869603.04
98467,2021-09-01,HEI,-0.002714,9243254.83
98532,2021-09-01,HVT,0.028547,47407.5
98533,2021-09-01,HVT,0.018804,617898.6
98731,2021-09-01,LEN,0.011928,29829130.05
98732,2021-09-01,LEN,0.011083,3329082.29
98857,2021-09-01,MKC,0.012864,21779643.0
98858,2021-09-01,MKC,0.015584,1584273.75
99509,2021-09-01,STZ,0.018155,5020480.29
99510,2021-09-01,STZ,0.017855,36158822.41
99533,2021-09-01,TAP,-0.00547,10005971.79
99534,2021-09-01,TAP,0.025773,332032.8
99807,2021-09-01,WSO,0.003336,1612104.34
99808,2021-09-01,WSO,0.005064,9226274.93
99926,2021-09-02,AGM,0.018766,97388.26
99927,2021-09-02,AGM,0.015251,915622.89
100166,2021-09-02,BIO,0.017701,4195256.47
100167,2021-09-02,BIO,0.013277,20399822.08
100460,2021-09-02,CWEN,0.007639,1049764.0
100461,2021-09-02,CWEN,0.00662,2607244.15
100771,2021-09-02,GEF,0.034851,1750241.92
100772,2021-09-02,GEF,0.043305,1436902.32
100831,2021-09-02,GTN,-0.026157,147559.82
100832,2021-09-02,GTN,-0.002619,2025949.55
100864,2021-09-02,HEI,0.000395,6872314.44
100865,2021-09-02,HEI,0.00553,9294367.36
100930,2021-09-02,HVT,-0.013605,46762.5
100931,2021-09-02,HVT,-0.004959,614834.64
101129,2021-09-02,LEN,-0.009854,29535206.4
101130,2021-09-02,LEN,-0.005537,3310648.0
101255,2021-09-02,MKC,0.007323,21939127.8
101256,2021-09-02,MKC,0.003993,1590600.0
101907,2021-09-02,STZ,-0.012165,4959406.43
101908,2021-09-02,STZ,-0.0114,35746607.46
101931,2021-09-02,TAP,-0.003808,9967869.93
101932,2021-09-02,TAP,-0.019082,325696.8
102205,2021-09-02,WSO,0.026494,1654815.58
102206,2021-09-02,WSO,0.025873,9464984.97
102324,2021-09-03,AGM,-0.004923,96908.85
102325,2021-09-03,AGM,0.018147,932238.69
102564,2021-09-03,BIO,-0.009539,4155236.72
102565,2021-09-03,BIO,-0.007351,20249868.8
102858,2021-09-03,CWEN,-0.005603,1043882.0
102859,2021-09-03,CWEN,-0.007203,2588463.5
103169,2021-09-03,GEF,0.037621,1816088.4
103170,2021-09-03,GEF,0.046868,1504246.8
103229,2021-09-03,GTN,-0.022224,144280.52
103230,2021-09-03,GTN,-0.023195,1978958.16
103262,2021-09-03,HEI,-0.01807,6748132.32
103263,2021-09-03,HEI,-0.010649,9195387.54
103328,2021-09-03,HVT,-0.002069,46665.75
103329,2021-09-03,HVT,-0.000554,614494.2
103527,2021-09-03,LEN,-0.017764,29010538.95
103528,2021-09-03,LEN,-0.017955,3251206.82
103653,2021-09-03,MKC,0.000454,21949095.6
103654,2021-09-03,MKC,-0.004205,1583912.25
104305,2021-09-03,STZ,-0.001896,4950001.52
104306,2021-09-03,STZ,-0.002965,35640609.33
104329,2021-09-03,TAP,-0.002336,9944585.46
104330,2021-09-03,TAP,0.02683,334435.2
104603,2021-09-03,WSO,0.008447,1668793.28
104604,2021-09-03,WSO,0.007176,9532905.23
104722,2021-09-07,AGM,0.023246,99161.58
104723,2021-09-07,AGM,-0.007922,924853.89
104962,2021-09-07,BIO,-0.015157,4092254.39
104963,2021-09-07,BIO,-0.016323,19919329.28
105256,2021-09-07,CWEN,-0.014253,1029004.0
105257,2021-09-07,CWEN,-0.011987,2557434.6
105567,2021-09-07,GEF,-0.03538,1751834.98
105568,2021-09-07,GEF,-0.059839,1414234.08
105627,2021-09-07,GTN,-0.044185,137905.5
105628,2021-09-07,GTN,-0.019265,1940833.07
105660,2021-09-07,HEI,-0.011009,6673839.96
105661,2021-09-07,HEI,-0.016058,9047729.12
105726,2021-09-07,HVT,0.004285,46865.7
105727,2021-09-07,HVT,0.0,614494.2
105925,2021-09-07,LEN,-0.011741,28669917.15
105926,2021-09-07,LEN,-0.009373,3220733.81
106051,2021-09-07,MKC,-0.012602,21672489.15
106052,2021-09-07,MKC,-0.007646,1571802.0
106703,2021-09-07,STZ,-0.008867,4906111.94
106704,2021-09-07,STZ,-0.012038,35211569.28
106727,2021-09-07,TAP,-0.024691,9699040.14
106728,2021-09-07,TAP,-0.000316,334329.6
107001,2021-09-07,WSO,-0.023815,1629050.5
107002,2021-09-07,WSO,-0.023865,9305405.33
107120,2021-09-08,AGM,-0.019859,97192.37
107121,2021-09-08,AGM,-0.001996,923007.69
107360,2021-09-08,BIO,0.003456,4106396.9
107361,2021-09-08,BIO,0.008979,20098186.24
107654,2021-09-08,CWEN,0.013114,1042498.0
107655,2021-09-08,CWEN,0.014049,2593362.8
107966,2021-09-08,GEF,0.004547,1759800.28
107967,2021-09-08,GEF,-0.003424,1409392.32
108026,2021-09-08,GTN,-0.001612,137683.2
108027,2021-09-08,GTN,-0.029237,1884088.75
108059,2021-09-08,HEI,0.015438,6776873.16
108060,2021-09-08,HEI,0.005739,9099652.96
108125,2021-09-08,HVT,0.005505,47123.7
108126,2021-09-08,HVT,-0.00554,611089.8
108324,2021-09-08,LEN,-0.032481,27738701.1
108325,2021-09-08,LEN,-0.021142,3152639.8
108450,2021-09-08,MKC,0.015868,22016378.25
108451,2021-09-08,MKC,0.011155,1589334.75
109102,2021-09-08,STZ,0.026506,5036155.14
109103,2021-09-08,STZ,0.036745,36505419.47
109126,2021-09-08,TAP,0.010039,9796411.56
109127,2021-09-08,TAP,-0.066961,311942.4
109400,2021-09-08,WSO,0.00651,1639656.26
109401,2021-09-08,WSO,0.008327,9382887.18
